MIC1,AATSC1p,MATS1se,ETA_dEpsilon_B,BCUTZ-1h,BCUTv-1l,Mor31v,AMID_O,n6HRing,WPSA3,Mor20,ATSC0se,ATSC0p,SMR_VSA9,AATSC0dv,GATS2p,SlogP_VSA2,ATSC3c,PEOE_VSA4,BCUTd-1l,AETA_eta,PEOE_VSA8,GATS2dv,Xc-5d,NsssP,TIC1,BCUTZ-1l,mZagreb1,SMR_VSA3,BCUTse-1h,NssO,GATS2Z,NsSH,ATSC3se,RNCS,ATSC3d,GATS1se,MATS2Z,n6aHRing,TopoPSA(NO),PPSA2,NddsN,EState_VSA8,NtN,ATSC1Z,Mor04v,ATSC1se,PEOE_VSA7,ETA_epsilon_5,Mor14,AETA_eta_F,VSA_EState4,AATSC0Z,BCUTi-1h,BCUTs-1h,AETA_alpha,AMID_N,AATSC1d,PPSA1,AATS2dv,AMID_h,Mor25,ATSC3Z,PPSA4,ATSC1s,AATSC1i,BCUTi-1l,Mor31m,Mor18,NdO,BCUTse-1l,AATSC0d,AATSC2c,AATSC0v,ATSC1p,SIC0,Mor13m,nBase,SlogP_VSA1,ATSC1i,RPCG,PEOE_VSA1,SMR_VSA6,AATSC1Z,SM1_DzZ,NdsN,SlogP_VSA4,ATS0s,BCUTc-1l,VSA_EState3,ATSC3dv,SdssC,ATSC1d,GATS1s,nN,Mor18v,GATS2s,AATS1s,AXp-0dv,nHRing,Ehomo,Elumo,chemical potential,hardness,MK_charge,Dipole moment,CM5_charge,fp_86,fp_137,fp_111,fp_160,fp_65,fp_90,fp_138,fp_99,fp_155,fp_121,fp_29,fp_70,fp_50,fp_77,fp_56,fp_151,fp_21,fp_145,fp_140,fp_85,fp_119,fp_141,fp_161,fp_158,fp_131,fp_63,fp_106,fp_149,fp_25,fp_139,fp_165,fp_57,fp_113,fp_100,fp_146,fp_154,fp_136,fp_41,fp_153,fp_109,fp_78,fp_83,fp_162,fp_128,fp_52,fp_47,fp_164,fp_88,fp_95,fp_82,fp_89,fp_163,fp_76,fp_98,fp_84,fp_159,fp_150,fp_42,fp_101,fp_69,fp_130,fp_16,fp_118,fp_122,fp_91,fp_94,fp_24,fp_144,fp_107,fp_142,fp_129,fp_8,fp_110,fp_49,fp_37,fp_156,fp_125,fp_157,fp_72,smiles,reg_num,EXP_PA
18.94567554,0.0,-2.69e-16,0.098611111,8.023189845,14.70178972,0.032078876,0.436895402,0,2.142575062,0.075862167,1.623792,2.778459858,0.0,4.555555556,1.216861132,11.56648989,0.020843751,0.0,0.977138077,0.399150142,0.0,0.782520325,0.0,0,23.01955001,5.723515713,3.222222222,0.0,3.703169554,0,0.761538462,0,-0.781896,102.8027059,-0.666666667,0.492204667,-0.082051282,0,34.14,61.49711929,0,0.0,0,-3.55e-15,-0.500885513,-4.37e-16,24.30408043,0.891666667,0.792898834,0.650141416,0.0,7.222222222,13.63789412,7.009349576,0.458333333,0.0,-0.055555556,98.71926399,7.666666667,0.436895402,0.169619592,-38.0,5.124759941,-2.740740741,7.03e-16,10.98441068,0.015018342,-0.369767604,2,2.465305584,0.555555556,0.00275824,45.02791735,0.0,0.407019018,-0.391987055,0,0.0,8.44e-15,0.286400455,0.0,0.0,-2.96e-16,0.5,0,0.0,123.5555556,-0.382429301,0.0,-32.66666667,-0.241481481,-0.666666667,0.542142857,0,-0.203391526,0.625952381,4.388888889,0.515737207,0,-0.27045,-0.13012,-0.200285,0.070165,-0.454241,0.0,-0.276252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C1C=CC(=O)C=C1,106-51-4,799.1
28.64012361,-0.050665669,-0.050295707,0.0,16.00441118,15.58808875,0.016477806,0.0,0,1.139130617,0.163112782,0.310828857,4.068398734,0.0,3.741496599,0.350537628,12.20893383,0.008251013,0.0,0.955460635,0.297913856,7.047671983,1.471590909,0.0,0,14.89659695,5.947837462,2.5,0.0,3.308030144,0,0.407997533,0,0.010231939,26.87766184,-0.530612245,0.831771227,0.276521382,0,12.36,25.94476759,0,22.37154003,0,0.244897959,-0.416070994,-0.01340002,12.21787344,0.866666667,0.22901157,0.440749563,0.0,24.81632653,14.54998706,3.082985029,0.558333333,0.445082521,0.057823129,107.1311118,0.916666667,0.858915043,0.006090009,-1.551020408,3.706395369,0.521262003,-1.031540958,10.31300317,0.007749875,-0.185117832,0,2.563573648,0.204081633,-0.002956137,58.68954621,-0.303994013,0.656265789,0.102370074,0,0.0,-6.189245746,0.240137115,0.0,7.047671983,0.040816327,0.767857143,1,0.0,23.93038409,-0.380981641,2.138888889,-10.8707483,0.0,0.346938776,0.703318097,1,-0.015764769,1.402520315,3.790123457,0.792989617,0,-0.2445,-0.009,-0.12675,0.11775,-0.182625,3.8029,-0.177096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S=C=NC,556-61-6,799.2
27.66081502,6.78e-17,1.89e-17,0.136719035,9.01407816,13.30279537,0.049630513,0.145454824,0,2.281629068,1.004927505,4.765886118,4.498065682,0.0,6.14532872,1.007010498,11.95954346,0.104267671,13.17124514,0.97773687,0.507346477,5.563451492,0.405572239,0.583333333,0,41.51269985,5.693659018,5.534722222,0.0,4.030565561,0,0.584509591,0,3.081247197,138.9289033,-2.3183391,0.558932365,0.129282784,0,17.07,106.3442659,0,0.0,0,-2.22e-15,-0.222000297,9.02e-17,0.0,1.042460317,0.222048632,0.86887807,-0.328703704,8.498269896,17.43069091,8.007382107,0.432539683,0.0,-0.062283737,100.2860043,14.03703704,0.564441776,0.708136076,79.73010381,6.255545051,-11.31004902,3.62e-16,10.95405691,0.082595306,-0.623181195,1,2.439024969,0.795847751,-0.008096683,41.07275203,1.15e-15,0.419105668,-0.169995051,0,0.0,6.16e-15,0.428477494,0.0,0.0,-1.31e-16,1.25,0,0.0,273.1180556,-0.361450036,0.0,74.55363322,-1.802685185,-1.058823529,0.654512501,0,-0.363499876,0.462413103,4.658496732,0.494074421,0,-0.27252,-0.08272,-0.17762,0.0949,-0.409549,3.6841,-0.264543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,O=C(C=1C=CC=CC1)C(F)(F)F,434-45-7,799.2
22.23351975,-0.110901512,-0.051327812,0.0,8.028669646,14.70147207,0.05432732,0.706954365,0,3.277007192,0.457452279,1.718890909,2.077777484,0.0,5.140495868,0.881150232,13.07910283,-0.002823184,0.0,0.957333958,0.40983166,0.0,1.016881029,0.0,0,26.44410733,5.887526838,2.75,0.0,3.713217579,1,1.051965631,0,-0.254877884,33.35441331,-1.140495868,0.76086504,-0.102754237,0,26.3,110.886541,0,4.736862954,0,-0.859504132,-0.355003278,-0.080206281,6.9237372,1.006666667,0.493891477,0.408713313,0.0,8.776859504,13.64259359,7.008812655,0.433333333,0.0,0.02892562,146.892785,3.0,0.706954365,0.109184209,4.396694215,10.08059464,0.25,-0.692140965,11.14820739,-0.02163856,-0.406080466,1,2.63033355,0.198347107,-0.000472067,43.47398852,-1.109015116,0.414915382,0.015709309,0,0.0,-6.92140965,0.387565064,4.736862954,6.606881965,-0.085950413,0.5,0,0.0,77.5,-0.495354856,0.0,-9.694214876,0.0,0.289256198,0.537313433,0,-0.040706311,0.673973881,4.025,0.620190726,0,-0.28107,0.00674,-0.137165,0.143905,-0.461451,1.8795,-0.321038,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,O=COCC,109-94-4,799.4
33.0973424,-0.029603998,0.171975815,0.088421053,16.01321962,14.70215431,-0.095310569,0.281420981,0,3.442519014,0.55645822,1.957448737,6.937782404,6.069221313,4.559556787,1.229345492,14.67356617,0.027915873,5.261891555,0.911326765,0.459454241,6.255769184,0.617371536,0.433012702,0,57.95573525,5.692802281,5.534722222,0.0,3.767234571,0,1.20568713,0,-1.163593895,140.5218428,-1.947368421,0.345411586,-0.139408301,0,57.93,134.8704959,0,0.0,1,71.57894737,-0.334663709,0.336633842,18.19910121,0.883333333,0.305793444,0.906183374,0.359189815,13.83933518,14.56323439,7.014203305,0.491666667,0.144279153,0.083102493,165.7906939,6.935483871,0.602954447,0.573381249,-134.2105263,7.098447153,-12.77632933,-0.047948465,10.30967268,-0.207192551,-0.769474267,2,2.432895743,0.75900277,9.38e-05,50.148415,-0.562475957,0.434380718,-0.686479198,0,0.0,-0.911020841,0.215198394,0.0,6.255769184,3.767313019,1.267857143,0,11.33111287,172.9105796,-0.398313699,8.482945956,-53.88888889,0.0,1.578947368,0.722005347,1,-0.483449254,0.539950301,3.169753086,0.608154677,0,-0.28799,-0.07579,-0.18189,0.1061,-0.464112,5.2402,-0.375185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N#CC1=CC=CC(=C1)S(=O)(=O)C,22821-75-6,799.5
22.68438303,0.028092654,0.396925917,0.118571429,8.054421119,14.65159757,-0.067747467,0.378620272,0,2.455930344,0.687349937,1.808780857,3.034426814,0.0,4.959183673,1.246580301,4.923311049,0.005753375,0.0,0.973020142,0.354410629,12.13273414,0.543895748,0.166666667,0,30.08368796,5.699686761,3.472222222,0.0,3.756765423,0,0.7633243,0,-0.008559816,120.4125774,-2.882653061,0.190584013,-0.06504065,0,43.14,94.56992351,1,0.0,0,6.857142857,-0.278854682,0.717952,0.0,0.914814815,0.147760903,0.753898208,0.136574074,7.530612245,14.59473181,8.001933795,0.451851852,0.223075254,0.030612245,137.2048064,8.476190476,0.601695526,0.496507491,15.30612245,6.754994537,-3.047619048,0.445253002,10.96083593,-0.156327154,-0.516795768,1,2.444566318,0.515306122,-0.003887374,44.15534175,0.39329715,0.453699933,-0.143104758,0,0.0,6.233542028,0.390159349,0.0,0.0,0.489795918,0.642857143,0,10.11431827,143.5555556,-0.387595457,10.00648148,11.87755102,0.0,0.428571429,0.533630069,1,-0.315011767,0.380398945,4.317460317,0.519218234,0,-0.27935,-0.08955,-0.18445,0.0949,-0.368884,4.557,-0.166926,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,C1=CC=C(C=C1)[N+](=O)[O-],98-95-3,800.3
15.32817305,-0.059781261,0.001502791,0.0,8.010015132,14.70682096,0.04532682,0.46875,0,1.531257137,0.30340836,0.9667344,2.048559472,0.0,3.36,1.147168781,13.21376393,0.001380261,0.0,1.801,0.464344663,13.21376393,1.512605042,0.0,0,15.70950594,5.854422359,1.0,0.0,3.676085071,1,1.400560224,0,-0.09241536,32.804524,-0.16,0.833787233,-0.433551198,0,9.23,60.76974117,0,0.0,0,5.6,-0.559345588,0.0014528,6.420821623,0.891666667,0.391433541,0.160655337,0.0,7.56,13.62654371,3.510015132,0.458333333,0.0,4.72e-17,156.9300752,0.941176471,0.46875,0.127980308,-7.04,6.076974117,0.2,-0.38635525,11.11539598,0.023088973,-0.35956564,0,2.595481627,0.24,-0.0040998,46.56323026,-0.597812606,0.389972873,-0.150577997,0,0.0,-3.863552501,0.146532359,4.736862954,13.21376393,0.56,0.25,0,0.0,25.0,-0.418200917,0.0,-3.84,0.0,4.72e-16,0.791666667,0,-0.077159213,1.519607843,2.4,0.632392159,1,-0.24164,0.0875,-0.07707,0.16457,-0.503613,1.9723,-0.292993,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,O1CCC1,503-30-0,801.3
19.97245401,-0.061179613,-0.141496471,0.0,16.00121051,20.41323329,0.188018994,0.0,0,1.677026928,0.34778062,0.1639316,6.412047096,0.0,0.633525377,1.116903019,5.752853607,0.003194314,12.62878915,0.9872569,0.90854155,0.0,1.582366187,0.0,0,28.07403392,5.833927761,2.75,0.0,3.012598807,0,1.035616438,1,0.005697,121.070565,-0.8,1.19315007,-0.161643836,0,0.0,62.32696499,0,19.55252635,0,-30.44444444,-0.026629424,-0.02164936,12.17367523,0.677777778,0.780959321,-0.089996577,0.0,16.22222222,11.42963719,2.024113624,0.566666667,0.0,0.011428571,175.7773941,0.284444444,0.336243687,0.205681546,6.666666667,4.155130999,-0.328752392,-0.214423808,10.34662642,0.087613656,-0.646724694,0,2.575513939,0.16,-0.00060782,56.08447991,-0.856514587,0.296639618,0.043371617,0,0.0,-3.001933307,0.288261223,0.0,5.752853607,-2.174603175,0.625,0,0.0,22.30479348,-0.173142166,0.0,-1.702057613,0.0,0.16,1.863638129,0,-0.07674368,1.163728247,1.829805996,0.892592226,0,-0.2336,0.0296,-0.102,0.1316,-0.13432,1.9331,-0.066804,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCCCC,109-79-5,801.7
17.74613071,-0.037969557,-0.003494517,0.0,8.024236547,14.70166424,0.14903989,0.554225986,0,1.59715132,0.250237003,1.724918667,2.533412169,0.0,5.472222222,1.091793423,11.56648989,0.065262216,0.0,0.970208292,0.467945021,13.8474744,0.800338409,0.333333333,0,21.509775,5.815315201,4.222222222,0.0,3.707574085,0,0.498907104,0,-0.463699556,79.56295883,-2.222222222,0.519219843,0.372677596,0,34.14,95.67584782,0,0.0,0,-4.694444444,-0.095179778,-0.005525444,0.0,0.955555556,0.281095513,0.553849692,0.0,8.472222222,13.63865443,7.009500137,0.444444444,0.0,0.111111111,164.2592289,3.777777778,0.554225986,-0.131903589,-67.55555556,7.972987319,-2.929012346,-0.221812473,11.07768123,0.086949792,-0.345954895,2,2.546626639,0.555555556,-0.003943711,46.38898917,-0.417665128,0.407019018,-0.003543583,0,0.0,-2.4399372,0.333947682,0.0,0.0,-0.426767677,0.5,0,0.0,117.5555556,-0.387686309,0.0,-58.55555556,-0.759259259,1.222222222,0.570663094,0,-0.006652237,0.606608618,4.070707071,0.636082763,0,-0.24337,-0.08583,-0.1646,0.07877,-0.441673,0.0002,-0.274461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O=C(C(=O)C)C,431-03-8,801.9
14.60361927,0.012836457,-0.08135236,0.0,8.006056608,14.70816516,0.368435456,0.21577844,0,3.329490379,0.500780687,1.085692364,4.734521863,0.0,1.809917355,1.390325711,11.71340936,0.032061002,0.0,0.987989437,0.896851086,6.606881965,1.165179994,0.0,0,38.3921388,5.790716603,2.611111111,0.0,3.667338141,0,1.276805927,0,0.08773005,54.73454919,-3.487603306,0.993771716,-0.209272925,0,20.23,162.487894,0,0.0,0,-3.818181818,0.015568968,-0.088323636,18.75954929,0.740740741,1.641447782,0.106011886,0.0,6.537190083,13.62318741,6.002691104,0.479166667,0.0,0.05785124,242.5490699,1.186046512,0.21577844,0.415894199,-25.9338843,7.385813364,-1.681818182,0.079634438,11.05106173,0.208492759,-0.777614656,0,2.536389689,0.32231405,-0.000961981,48.49563818,0.282402064,0.256382472,-0.430192127,0,0.0,1.751957646,0.313547309,5.106527395,6.606881965,-0.173553719,0.25,0,5.917906046,65.27777778,-0.226064634,8.691018519,-3.20661157,0.0,1.272727273,0.985788114,0,-0.197214822,0.806855057,2.242424242,0.658400569,0,-0.26124,0.0781,-0.09157,0.16967,-0.206697,1.3765,-0.13485,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,OCC1CCCCC1,100-49-2,802.1
18.13439221,-0.029250213,-0.011785741,0.0,7.089064457,15.57930601,0.183382728,0.0,0,1.558034907,0.434845116,0.355491733,3.240173837,6.069221313,2.462222222,1.33263035,0.0,-0.009063379,5.261891555,0.911036117,0.584047937,6.420821623,0.697472924,0.0,0,28.07403392,5.813141274,3.0,0.0,3.35621005,0,1.08610729,0,0.000561867,94.75869917,-0.333333333,0.582500184,-0.17303989,0,23.79,66.18600024,0,12.99295851,1,-8.604444444,-0.633161626,-0.003910418,6.420821623,0.766666667,0.859667464,0.301442884,0.0,6.462222222,14.56322946,6.02726703,0.483333333,0.282360435,0.018730159,184.1884799,0.96,0.282360435,0.375458713,5.6,4.412400016,3.49,-0.187720864,11.082264,0.080827693,-0.537238791,0,2.533182381,0.195555556,-0.000503058,49.59544568,-0.409502982,0.315073978,0.001050073,0,0.0,-2.62809209,0.172885285,0.0,0.0,-0.614603175,0.142857143,0,11.33111287,62.0,-0.410373857,7.947361111,0.8,0.0,0.262222222,0.381355932,1,-0.068017871,0.364830508,2.946428571,0.67808899,0,-0.31025,0.0323,-0.138975,0.171275,-0.455655,3.8853,-0.349123,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N#CCCCC,110-59-8,802.4
18.50275,-0.058603571,-0.476190476,0.0,15.00224662,20.47952628,-0.028967617,0.0,0,0.809950943,0.067959354,0.046690875,7.706302684,0.0,0.716049383,1.557850935,12.32382005,0.011356082,0.0,1.9,0.638071187,0.0,1.262212644,0.0,0,14.0,5.9,0.75,0.0,2.898193018,0,1.565613027,0,0.006670125,80.74096163,1.125,1.944444444,-0.574712644,0,0.0,20.36361823,0,0.0,0,-9.0,-0.328337285,-0.02223375,12.32382005,0.55,0.348451883,-0.138071187,0.0,21.75,11.3826231,1.619591967,0.666666667,0.0,0.0,110.2814557,0.0,0.583333333,0.030621271,72.0,2.545452279,-0.315710258,0.037823074,10.4643669,-0.083400541,-0.297356776,0,2.462806982,0.234375,-0.001753556,63.40984149,-0.46882857,0.432931647,-0.073726399,0,0.0,0.302584594,0.314273142,0.0,12.32382005,-1.125,0.6,0,0.0,9.858520043,-0.137637988,0.0,2.469135802,0.0,0.0,1.977733889,0,-0.087620555,1.014844074,1.330632716,0.971404521,1,-0.26209,0.01794,-0.122075,0.140015,-0.072679,1.4412,0.035552,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P1CC1,6569-82-0,802.5
18.43810622,-3.78e-17,6.81e-18,0.0,8.02194213,14.70272043,0.061413515,0.340230818,0,1.196914973,-0.105429713,0.966736727,2.479778585,0.0,3.702479339,1.441548419,5.783244946,-0.013903754,0.0,0.978008377,0.491446577,12.84164325,0.852913534,0.0,0,20.5439728,5.795721586,1.861111111,0.0,3.701334058,0,0.979757085,0,-0.368780165,60.62409748,-0.165289256,0.454556397,-0.145575477,0,17.07,54.04290312,0,0.0,0,-1.78e-15,-0.496890541,6.59e-18,6.420821623,0.853333333,0.449352242,0.26670943,0.0,7.520661157,13.63669087,7.008265063,0.466666667,0.0,0.008264463,159.3407682,1.894736842,0.340230818,-0.058443069,-22.34710744,4.912991193,0.835858586,7.47e-16,11.05679747,0.050368635,0.060634614,1,2.535924931,0.429752066,0.000405125,49.93005109,-4.16e-16,0.382195543,0.074387057,0,0.0,8.22e-15,0.390483042,0.0,0.0,-1.61e-16,0.25,0,0.0,64.52777778,-0.391879434,0.0,-17.61983471,0.435185185,0.090909091,0.438027255,0,0.117016266,0.543584993,2.742424242,0.605913727,0,-0.24242,-0.02131,-0.131865,0.110555,-0.493368,2.7899,-0.29283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C1CCC1,1191-95-3,802.5
13.58146255,-0.020572733,-0.106988175,0.0,8.006106272,14.70816552,0.184855358,0.325,0,1.799346613,0.519185033,1.034995733,2.896898448,0.0,2.293333333,1.191227176,10.70757821,-0.131519504,0.0,0.986936614,0.845696649,0.0,1.693023256,0.0,0,25.31914642,5.807763801,4.0625,0.0,3.667806373,0,0.730677291,0,-1.055573867,35.04436667,1.2,1.046261318,0.311952191,0,20.23,86.81050108,0,0.0,0,-13.84,0.065268332,-0.103350151,20.7712116,0.761111111,0.256348301,0.154303351,-0.5,6.693333333,13.6232187,6.002555446,0.466666667,0.0,-0.131428571,173.396003,0.72,0.325,0.175053207,-205.2,5.787366738,-6.415,-0.105534417,11.06844578,0.089297306,-0.345810523,0,2.551050105,0.56,0.003122031,44.34383928,-0.288018268,0.296639618,-0.237267851,0,0.0,-1.477481838,0.42107719,5.106527395,0.0,-0.988571429,0.25,0,0.0,59.5625,-0.246638916,8.520833333,-33.6,0.0,-1.84,1.238044633,0,-0.057107918,0.578746015,2.785714286,0.789442719,0,-0.25977,0.06696,-0.096405,0.163365,-0.267714,1.4881,-0.124504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OC(C)(C)C,75-65-0,802.6
19.97245401,-0.061179613,-0.141496471,0.0,16.00121051,20.39514468,0.169724349,0.0,0,1.465275944,0.597233864,0.1639316,6.412047096,0.0,0.766858711,1.029006347,5.752853607,0.008040669,12.62878915,0.986400586,0.9832535,0.0,2.205180309,0.0,0,28.07403392,5.815887593,3.361111111,0.0,3.01510704,0,0.978082192,1,-0.0222386,106.3899234,-0.4,1.19315007,-0.1,0,0.0,58.80195478,0,26.47626355,0,-30.44444444,-0.346279566,-0.02164936,11.67075965,0.677777778,0.501774364,-0.096752662,0.0,16.22222222,11.44807644,2.036531613,0.566666667,0.0,0.011428571,168.5717654,0.266666667,0.332911525,0.215709119,-13.33333333,3.920130319,-0.881555318,-0.214423808,10.34662071,0.039524752,-0.620223889,0,2.557016079,0.293333333,-0.000413159,56.08447991,-0.856514587,0.296639618,0.046062064,0,0.0,-3.001933307,0.293045262,0.0,5.752853607,-2.174603175,0.625,0,5.917906046,23.58257125,-0.191644357,0.0,-5.716872428,0.0,0.16,2.138191048,0,-0.102995355,0.628717596,1.91313933,0.925219567,0,-0.2341,0.02979,-0.102155,0.131945,-0.15088,1.8171,-0.056383,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCC(C)C,513-44-0,802.6
38.92774746,-0.100463739,0.081835071,0.106324011,16.01373652,13.30469682,-0.04386526,0.4980628,0,5.079018648,1.182377859,4.311744952,7.682170815,0.0,5.977828168,0.593603356,21.49689981,0.210885841,8.417796984,0.968374024,0.499971864,0.0,0.611243064,0.550863832,0,69.48377838,5.69435148,6.645833333,0.0,4.015408709,1,0.580814895,0,-0.344489347,32.34797712,-8.666666667,0.523861713,0.127732056,0,60.44,215.5679177,0,4.736862954,0,91.33333333,0.116844849,0.352851952,24.26546827,1.017687075,0.315927969,0.963362924,0.166574074,13.84126984,17.42452532,8.001612143,0.460884354,0.0,0.095238095,158.1574349,11.11764706,0.770720524,0.550950171,-54.66666667,10.26513894,-24.93607927,-0.442183826,10.32042779,-0.221044867,-0.663000523,3,2.436551708,0.793650794,-0.000374523,45.36016023,-2.10973852,0.440023509,-0.881921763,0,0.0,-9.285860353,0.247501021,4.736862954,7.109797541,4.349206349,1.958333333,0,0.0,258.6883573,-0.496400857,0.0,-5.159486017,-0.60388322,2.0,0.788529043,0,-0.322310343,0.442798725,3.346707819,0.574650256,0,-0.2925,-0.08816,-0.19033,0.10217,-0.475232,5.166,-0.331052,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,O=C(OC)C1=CC=C(C=C1)S(=O)(=O)F,124397-38-2,802.6
